,donorID,province,region,gender,language,number_of_campaigns,total_amount,Q1_Donations,Q2_Donations,Q3_Donations,Q4_Donations,days_since_contributed,mean,min,max,Q1_Max,Q2_Max,Q3_Max,Q4_Max,Q1_Mean,Q2_Mean,Q3_Mean,Q4_Mean,Q1_Amount,Q2_Amount,Q3_Amount,Q4_Amount,Q1_Min,Q2_Min,Q3_Min,Q4_Min,age,age-group,amount,has_contributed
24712,141635,Limburg,Flanders,F,FR,1.0,5.0,1.0,,,,1752.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,72,70,,0
24713,141636,West Flanders,Flanders,M,NL,1.0,10.0,,,,1.0,1513.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,57,50,,0
24714,141637,East Flanders,Flanders,M,NL,1.0,20.0,,,,1.0,1513.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,20.0,42,40,,0
24715,141638,Flemish Brabant,Flanders,M,NL,1.0,31.0,1.0,,,,1744.0,31.0,31.0,31.0,31.0,,,,31.0,,,,31.0,,,,31.0,,,,71,70,,0
24716,141639,West Flanders,Flanders,F,NL,2.0,20.0,1.0,1.0,,,1657.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,53,50,,0
24717,141640,West Flanders,Flanders,M,NL,1.0,5.0,1.0,,,,1744.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,33,30,,0
24718,141642,Antwerp,Flanders,M,NL,1.0,20.0,1.0,,,,1759.0,20.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,55,50,,0
24719,141643,Antwerp,Flanders,M,NL,1.0,30.0,1.0,,,,1745.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,63,60,,0
24720,141644,East Flanders,Flanders,M,NL,1.0,5.0,1.0,,,,1754.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,69,60,,0
24721,141646,Limburg,Flanders,F,NL,1.0,5.0,1.0,,,,1745.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,37,30,,0
24722,141648,East Flanders,Flanders,M,NL,1.0,20.0,1.0,,,,1753.0,20.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,32,30,,0
24723,141649,West Flanders,Flanders,M,NL,1.0,10.0,,1.0,,,1709.0,10.0,10.0,10.0,,10.0,,,,10.0,,,,10.0,,,,10.0,,,41,40,,0
24724,141650,West Flanders,Flanders,F,NL,3.0,27.39,2.0,,,1.0,1751.0,9.13,5.0,12.39,10.0,,,12.39,7.5,,,12.39,15.0,,,12.39,5.0,,,12.39,44,40,,0
24725,141651,Flemish Brabant,Flanders,M,NL,2.0,80.0,,1.0,1.0,,595.0,40.0,40.0,40.0,,40.0,40.0,,,40.0,40.0,,,40.0,40.0,,,40.0,40.0,,50,50,,0
24726,141653,Flemish Brabant,Flanders,F,NL,2.0,10.0,1.0,,1.0,,904.0,5.0,5.0,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,66,60,,0
24727,141654,West Flanders,Flanders,F,NL,3.0,122.0,1.0,1.0,1.0,,1633.0,40.666666666666664,39.0,43.0,39.0,43.0,40.0,,39.0,43.0,40.0,,39.0,43.0,40.0,,39.0,43.0,40.0,,45,40,,0
24728,141657,Antwerp,Flanders,M,NL,2.0,20.0,1.0,,,1.0,1124.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,10.0,29,20,,0
24729,141659,West Flanders,Flanders,M,NL,1.0,10.0,1.0,,,,1750.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,39,30,,0
24730,141662,Flemish Brabant,Flanders,F,NL,3.0,164.0,2.0,,1.0,,361.0,54.666666666666664,50.7,60.0,53.3,,60.0,,52.0,,60.0,,104.0,,60.0,,50.7,,60.0,,49,40,,0
24731,141663,East Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1758.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,50,50,,0
24732,141664,West Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1759.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,42,40,,0
24733,141665,West Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1746.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,62,60,,0
24734,141666,ANTWERP,Flanders,M,NL,1.0,50.0,1.0,,,,1759.0,50.0,50.0,50.0,50.0,,,,50.0,,,,50.0,,,,50.0,,,,77,70,,0
24735,141667,Antwerp,Flanders,M,NL,1.0,30.0,1.0,,,,1760.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,62,60,,0
24736,141668,East Flanders,Flanders,M,NL,8.0,262.0,1.0,4.0,1.0,2.0,193.0,32.75,10.0,50.0,30.0,50.0,41.0,40.0,30.0,35.25,41.0,25.0,30.0,141.0,41.0,50.0,30.0,10.0,41.0,10.0,41,40,,0
24737,141669,East Flanders,Flanders,F,NL,1.0,30.0,1.0,,,,1762.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,52,50,,0
24738,141670,East Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1760.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,76,70,,0
24739,141671,Brussels,Brussels,M,FR,3.0,58.6,1.0,1.0,1.0,,236.0,19.533333333333335,13.0,30.0,15.6,13.0,30.0,,15.6,13.0,30.0,,15.6,13.0,30.0,,15.6,13.0,30.0,,26,20,,0
24740,141672,Flemish Brabant,Flanders,M,NL,1.0,5.0,,,,1.0,1511.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,27,20,,0
24741,141673,Antwerp,Flanders,M,NL,4.0,80.0,1.0,1.0,2.0,,1621.0,20.0,10.0,25.0,10.0,20.0,25.0,,10.0,20.0,25.0,,10.0,20.0,50.0,,10.0,20.0,25.0,,47,40,,0
24742,141675,East Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1752.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,46,40,,0
24743,141676,East Flanders,Flanders,F,NL,2.0,10.0,2.0,,,,1744.0,5.0,5.0,5.0,5.0,,,,5.0,,,,10.0,,,,5.0,,,,80,80,,0
24744,141677,East Flanders,Flanders,M,NL,1.0,50.0,1.0,,,,1759.0,50.0,50.0,50.0,50.0,,,,50.0,,,,50.0,,,,50.0,,,,65,60,,0
24745,141679,West Flanders,Flanders,F,NL,1.0,30.0,1.0,,,,1752.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,28,20,,0
24746,141680,Limburg,Flanders,M,NL,1.0,20.0,1.0,,,,1762.0,20.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,41,40,,0
24747,141681,Antwerp,Flanders,M,NL,1.0,40.0,,,1.0,,1232.0,40.0,40.0,40.0,,,40.0,,,,40.0,,,,40.0,,,,40.0,,46,40,,0
24748,141683,Brussels,Brussels,M,FR,1.0,40.0,,,1.0,,857.0,40.0,40.0,40.0,,,40.0,,,,40.0,,,,40.0,,,,40.0,,34,30,,0
24749,141684,Antwerp,Flanders,F,NL,1.0,43.0,,,1.0,,1567.0,43.0,43.0,43.0,,,43.0,,,,43.0,,,,43.0,,,,43.0,,69,60,,0
24750,141686,West Flanders,Flanders,F,NL,2.0,20.0,1.0,1.0,,,917.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,60,60,,0
24751,141687,Flemish Brabant,Flanders,F,NL,5.0,274.7,3.0,,2.0,,118.0,54.94,32.5,120.0,50.7,,120.0,,38.56666666666667,,79.5,,115.7,,159.0,,32.5,,39.0,,69,60,,0
24752,141688,Flemish Brabant,Flanders,M,NL,1.0,30.0,1.0,,,,1761.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,54,50,,0
24753,141689,West Flanders,Flanders,M,NL,1.0,10.0,1.0,,,,1762.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,41,40,,0
24754,141690,West Flanders,Flanders,M,NL,4.0,208.0,1.0,1.0,2.0,,973.0,52.0,50.0,58.0,58.0,50.0,50.0,,58.0,50.0,50.0,,58.0,50.0,100.0,,58.0,50.0,50.0,,52,50,,0
24755,141693,Flemish Brabant,Flanders,F,NL,1.0,20.0,1.0,,,,1753.0,20.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,36,30,,0
24756,141694,Antwerp,Flanders,F,NL,1.0,30.0,1.0,,,,1761.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,35,30,,0
24757,141695,East Flanders,Flanders,F,NL,3.0,30.0,1.0,2.0,,,974.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,,10.0,20.0,,,10.0,10.0,,,32,30,,0
24758,141697,West Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1760.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,39,30,,0
24759,141698,West Flanders,Flanders,M,NL,1.0,30.0,1.0,,,,1757.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,61,60,,0
24760,141699,Antwerp,Flanders,M,NL,1.0,20.0,1.0,,,,1751.0,20.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,51,50,,0
24761,141701,Limburg,Flanders,M,NL,1.0,10.0,1.0,,,,1760.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,47,40,,0
24762,141702,Limburg,Flanders,M,NL,1.0,5.0,1.0,,,,1745.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,71,70,,0
24763,141705,East Flanders,Flanders,M,NL,1.0,40.0,,,,1.0,1507.0,40.0,40.0,40.0,,,,40.0,,,,40.0,,,,40.0,,,,40.0,25,20,,0
24764,141706,Antwerp,Flanders,M,NL,5.0,51.0,,1.0,3.0,1.0,487.0,10.2,5.0,15.0,,15.0,15.0,5.0,,15.0,10.333333333333334,5.0,,15.0,31.0,5.0,,15.0,6.0,5.0,58,50,,0
24765,141707,Limburg,Flanders,M,NL,4.0,20.0,1.0,1.0,2.0,,563.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,10.0,,5.0,5.0,5.0,,49,40,,0
24766,141711,West Flanders,Flanders,M,NL,2.0,20.0,1.0,1.0,,,997.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,48,40,,0
24767,141712,East Flanders,Flanders,F,NL,1.0,40.0,,,,1.0,1507.0,40.0,40.0,40.0,,,,40.0,,,,40.0,,,,40.0,,,,40.0,42,40,,0
24768,141714,Antwerp,Flanders,M,NL,1.0,5.0,,1.0,,,1709.0,5.0,5.0,5.0,,5.0,,,,5.0,,,,5.0,,,,5.0,,,39,30,,0
24769,141716,East Flanders,Flanders,F,NL,4.0,56.0,2.0,,2.0,,114.0,14.0,6.5,30.0,13.0,,30.0,,9.75,,18.25,,19.5,,36.5,,6.5,,6.5,,55,50,,0
24770,141717,Antwerp,Flanders,M,NL,1.0,15.0,1.0,,,,1745.0,15.0,15.0,15.0,15.0,,,,15.0,,,,15.0,,,,15.0,,,,55,50,,0
24771,141719,West Flanders,Flanders,F,NL,1.0,5.0,1.0,,,,1756.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,43,40,,0
24772,141720,Limburg,Flanders,M,NL,1.0,39.0,1.0,,,,1787.0,39.0,39.0,39.0,39.0,,,,39.0,,,,39.0,,,,39.0,,,,44,40,,0
24773,141721,East Flanders,Flanders,M,NL,1.0,5.0,1.0,,,,1747.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,52,50,,0
24774,141722,Flemish Brabant,Flanders,M,NL,2.0,28.0,1.0,,1.0,,468.0,14.0,13.0,15.0,13.0,,15.0,,13.0,,15.0,,13.0,,15.0,,13.0,,15.0,,46,40,,0
24775,141724,East Flanders,Flanders,M,NL,2.0,20.0,,1.0,1.0,,905.0,10.0,10.0,10.0,,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,,10.0,10.0,,38,30,,0
24776,141726,Flemish Brabant,Flanders,M,NL,1.0,39.0,1.0,,,,1760.0,39.0,39.0,39.0,39.0,,,,39.0,,,,39.0,,,,39.0,,,,39,30,,0
24777,141727,East Flanders,Flanders,F,NL,1.0,5.0,1.0,,,,1745.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,34,30,,0
24778,141728,East Flanders,Flanders,F,NL,1.0,10.0,1.0,,,,1756.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,69,60,,0
24779,141730,East Flanders,Flanders,M,NL,1.0,10.0,1.0,,,,1755.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,46,40,,0
24780,141732,East Flanders,Flanders,M,NL,1.0,39.0,1.0,,,,1758.0,39.0,39.0,39.0,39.0,,,,39.0,,,,39.0,,,,39.0,,,,33,30,,0
24781,141735,Limburg,Flanders,F,NL,1.0,25.0,1.0,,,,1747.0,25.0,25.0,25.0,25.0,,,,25.0,,,,25.0,,,,25.0,,,,36,30,,0
24782,141736,Antwerp,Flanders,F,NL,2.0,10.0,1.0,,1.0,,910.0,5.0,5.0,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,52,50,,0
24783,141737,Antwerp,Flanders,M,NL,1.0,10.0,1.0,,,,1759.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,51,50,,0
24784,141738,East Flanders,Flanders,F,NL,1.0,30.0,1.0,,,,1749.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30,30,,0
24785,141739,Limburg,Flanders,M,NL,1.0,5.0,1.0,,,,1748.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,65,60,,0
24786,141740,Hainaut,Wallonia,F,FR,4.0,80.0,,2.0,,2.0,69.0,20.0,20.0,20.0,,20.0,,20.0,,20.0,,20.0,,40.0,,40.0,,20.0,,20.0,69,60,,0
24787,141741,Flemish Brabant,Flanders,F,NL,1.0,10.0,1.0,,,,1746.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,52,50,,0
24788,141742,East Flanders,Flanders,F,NL,1.0,40.0,,,1.0,,1270.0,40.0,40.0,40.0,,,40.0,,,,40.0,,,,40.0,,,,40.0,,99,90,,0
24789,141743,East Flanders,Flanders,M,NL,2.0,20.0,1.0,,1.0,,1634.0,10.0,10.0,10.0,10.0,,10.0,,10.0,,10.0,,10.0,,10.0,,10.0,,10.0,,64,60,,0
24790,141746,Antwerp,Flanders,M,NL,1.0,5.0,1.0,,,,1765.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,70,70,,0
24791,141747,West Flanders,Flanders,M,NL,1.0,10.0,1.0,,,,1761.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,33,30,,0
24792,141749,Antwerp,Flanders,M,NL,1.0,30.0,1.0,,,,1762.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,87,80,,0
24793,141751,Flemish Brabant,Flanders,M,NL,1.0,10.0,,,,1.0,1501.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,41,40,,0
24794,141752,Antwerp,Flanders,M,NL,1.0,15.0,1.0,,,,1747.0,15.0,15.0,15.0,15.0,,,,15.0,,,,15.0,,,,15.0,,,,79,70,,0
24795,141755,Liege,Wallonia,F,FR,1.0,7.0,,,,1.0,1531.0,7.0,7.0,7.0,,,,7.0,,,,7.0,,,,7.0,,,,7.0,38,30,,0
24796,141756,Hainaut,Wallonia,F,FR,1.0,39.0,,,,1.0,1516.0,39.0,39.0,39.0,,,,39.0,,,,39.0,,,,39.0,,,,39.0,44,40,,0
24797,141757,Brussels,Brussels,F,NL,2.0,86.0,,,1.0,1.0,469.0,43.0,26.0,60.0,,,60.0,26.0,,,60.0,26.0,,,60.0,26.0,,,60.0,26.0,84,80,,0
24798,141759,Hainaut,Wallonia,M,FR,2.0,20.0,,,,2.0,29.0,10.0,5.0,15.0,,,,15.0,,,,10.0,,,,20.0,,,,5.0,26,20,,0
24799,141760,Limburg,Flanders,F,NL,2.0,14.0,1.0,,1.0,,475.0,7.0,6.5,7.5,6.5,,7.5,,6.5,,7.5,,6.5,,7.5,,6.5,,7.5,,47,40,,0
24800,141762,Limburg,Flanders,M,NL,2.0,59.0,1.0,,1.0,,1585.0,29.5,20.0,39.0,20.0,,39.0,,20.0,,39.0,,20.0,,39.0,,20.0,,39.0,,45,40,,0
24801,141764,Flemish Brabant,Flanders,M,FR,1.0,125.0,1.0,,,,1771.0,125.0,125.0,125.0,125.0,,,,125.0,,,,125.0,,,,125.0,,,,26,20,,0
24802,141765,West Flanders,Flanders,M,NL,1.0,12.5,1.0,,,,1757.0,12.5,12.5,12.5,12.5,,,,12.5,,,,12.5,,,,12.5,,,,64,60,,0
24803,141768,Antwerp,Flanders,F,NL,2.0,90.0,,,2.0,,166.0,45.0,40.0,50.0,,,50.0,,,,45.0,,,,90.0,,,,40.0,,61,60,,0
24804,141769,Namur,Wallonia,M,FR,1.0,30.0,,,,1.0,1522.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,78,70,,0
24805,141772,West Flanders,Flanders,F,NL,15.0,118.94800000000001,4.0,3.0,3.0,5.0,247.0,7.929866666666667,6.448,15.0,13.0,6.5,15.0,6.5,9.75,6.5,9.333333333333334,6.4896,39.0,19.5,28.0,32.448,6.5,6.5,6.5,6.448,36,30,,0
24806,141773,Antwerp,Flanders,M,NL,1.0,25.0,1.0,,,,1760.0,25.0,25.0,25.0,25.0,,,,25.0,,,,25.0,,,,25.0,,,,39,30,,0
24807,141775,West Flanders,Flanders,F,NL,4.0,150.0,3.0,,1.0,,316.0,37.5,30.0,40.0,40.0,,40.0,,36.666666666666664,,40.0,,110.0,,40.0,,30.0,,40.0,,73,70,,0
24808,141776,West Flanders,Flanders,F,NL,1.0,20.0,,,1.0,,1265.0,20.0,20.0,20.0,,,20.0,,,,20.0,,,,20.0,,,,20.0,,29,20,,0
24809,141777,Namur,Wallonia,M,FR,2.0,44.0,,,,2.0,1118.0,22.0,5.0,39.0,,,,39.0,,,,22.0,,,,44.0,,,,5.0,46,40,,0
24810,141778,Brussels,Brussels,F,NL,3.0,65.0,1.0,1.0,,1.0,280.0,21.666666666666668,15.0,25.0,15.0,25.0,,25.0,15.0,25.0,,25.0,15.0,25.0,,25.0,15.0,25.0,,25.0,48,40,,0
24811,141779,Luxembourg,Wallonia,M,FR,1.0,20.0,,,,1.0,1521.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,20.0,39,30,,0
24812,141782,West Flanders,Flanders,M,NL,1.0,40.0,,1.0,,,1657.0,40.0,40.0,40.0,,40.0,,,,40.0,,,,40.0,,,,40.0,,,49,40,,0
24813,141783,Flemish Brabant,Flanders,F,NL,2.0,30.0,1.0,1.0,,,981.0,15.0,10.0,20.0,20.0,10.0,,,20.0,10.0,,,20.0,10.0,,,20.0,10.0,,,49,40,,0
24814,141784,East Flanders,Flanders,M,NL,19.0,175.66,6.0,5.0,4.0,4.0,1701.0,9.245263157894737,3.72,39.0,30.0,39.0,6.0,7.44,12.456666666666669,11.784,5.22,5.28,74.74000000000001,58.92,20.88,21.12,4.96,4.96,4.96,3.72,37,30,,0
24815,141785,Antwerp,Flanders,M,NL,3.0,74.78,,,2.0,1.0,122.0,24.926666666666666,12.39,50.0,,,50.0,12.39,,,31.195,12.39,,,62.39,12.39,,,12.39,12.39,51,50,,0
24816,141786,East Flanders,Flanders,M,NL,1.0,41.0,,,1.0,,889.0,41.0,41.0,41.0,,,41.0,,,,41.0,,,,41.0,,,,41.0,,43,40,,0
24817,141788,East Flanders,Flanders,F,NL,6.0,45.0,1.0,1.0,2.0,2.0,30.0,7.5,5.0,10.0,5.0,10.0,10.0,10.0,5.0,10.0,7.5,7.5,5.0,10.0,15.0,15.0,5.0,10.0,5.0,5.0,55,50,,0
24818,141789,East Flanders,Flanders,M,NL,1.0,5.0,,,1.0,,1265.0,5.0,5.0,5.0,,,5.0,,,,5.0,,,,5.0,,,,5.0,,46,40,,0
24819,141794,Flemish Brabant,Flanders,M,NL,1.0,20.0,1.0,,,,1749.0,20.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,30,30,,0
24820,141796,Limburg,Flanders,M,NL,3.0,15.0,1.0,1.0,,1.0,420.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,43,40,,0
24821,141798,West Flanders,Flanders,M,NL,2.0,15.0,1.0,,1.0,,1024.0,7.5,5.0,10.0,5.0,,10.0,,5.0,,10.0,,5.0,,10.0,,5.0,,10.0,,77,70,,0
24822,141799,Limburg,Flanders,M,NL,1.0,20.0,,,1.0,,1266.0,20.0,20.0,20.0,,,20.0,,,,20.0,,,,20.0,,,,20.0,,34,30,,0
24823,141801,West Flanders,Flanders,F,NL,3.0,40.2,1.0,2.0,,,1646.0,13.4,0.2,20.0,20.0,20.0,,,20.0,10.1,,,20.0,20.2,,,20.0,0.2,,,48,40,,0
24824,141808,West Flanders,Flanders,M,NL,1.0,10.0,1.0,,,,1754.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,58,50,,0
24825,141809,Flemish Brabant,Flanders,M,NL,2.0,100.0,,,,2.0,1153.0,50.0,50.0,50.0,,,,50.0,,,,50.0,,,,100.0,,,,50.0,52,50,,0
24826,141810,West Flanders,Flanders,M,NL,1.0,10.0,,,1.0,,1273.0,10.0,10.0,10.0,,,10.0,,,,10.0,,,,10.0,,,,10.0,,48,40,,0
24827,141812,Limburg,Flanders,F,NL,1.0,40.0,,,1.0,,1264.0,40.0,40.0,40.0,,,40.0,,,,40.0,,,,40.0,,,,40.0,,34,30,,0
24828,141813,East Flanders,Flanders,M,NL,3.0,49.5,1.0,1.0,1.0,,243.0,16.5,6.5,30.0,13.0,6.5,30.0,,13.0,6.5,30.0,,13.0,6.5,30.0,,13.0,6.5,30.0,,32,30,,0
24829,141814,West Flanders,Flanders,F,NL,1.0,30.0,1.0,,,,1762.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,45,40,,0
24830,141816,East Flanders,Flanders,M,NL,1.0,15.0,1.0,,,,1759.0,15.0,15.0,15.0,15.0,,,,15.0,,,,15.0,,,,15.0,,,,40,40,,0
24831,141817,Flemish Brabant,Flanders,F,NL,1.0,30.0,,,,1.0,1493.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,40,40,,0
24832,141819,East Flanders,Flanders,F,NL,1.0,40.0,,,1.0,,1277.0,40.0,40.0,40.0,,,40.0,,,,40.0,,,,40.0,,,,40.0,,43,40,,0
24833,141822,West Flanders,Flanders,F,NL,2.0,70.0,1.0,,1.0,,907.0,35.0,30.0,40.0,30.0,,40.0,,30.0,,40.0,,30.0,,40.0,,30.0,,40.0,,34,30,,0
24834,141823,West Flanders,Flanders,F,NL,2.0,10.0,2.0,,,,1772.0,5.0,5.0,5.0,5.0,,,,5.0,,,,10.0,,,,5.0,,,,41,40,,0
24835,141824,Flemish Brabant,Flanders,M,NL,1.0,39.0,,,,1.0,1492.0,39.0,39.0,39.0,,,,39.0,,,,39.0,,,,39.0,,,,39.0,69,60,,0
24836,141825,Limburg,Flanders,M,NL,1.0,30.0,,,1.0,,1275.0,30.0,30.0,30.0,,,30.0,,,,30.0,,,,30.0,,,,30.0,,59,50,,0
24837,141826,Flemish Brabant,Flanders,M,NL,2.0,80.0,,1.0,1.0,,1583.0,40.0,40.0,40.0,,40.0,40.0,,,40.0,40.0,,,40.0,40.0,,,40.0,40.0,,72,70,,0
24838,141827,East Flanders,Flanders,M,NL,1.0,30.0,,,1.0,,1278.0,30.0,30.0,30.0,,,30.0,,,,30.0,,,,30.0,,,,30.0,,38,30,,0
24839,141828,West Flanders,Flanders,F,NL,2.0,70.0,1.0,,,1.0,1545.0,35.0,30.0,40.0,30.0,,,40.0,30.0,,,40.0,30.0,,,40.0,30.0,,,40.0,53,50,,0
24840,141830,Antwerp,Flanders,M,NL,1.0,39.0,,,1.0,,1264.0,39.0,39.0,39.0,,,39.0,,,,39.0,,,,39.0,,,,39.0,,71,70,,0
24841,141831,Flemish Brabant,Flanders,F,NL,3.0,15.0,1.0,1.0,1.0,,605.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,64,60,,0
24842,141832,East Flanders,Flanders,F,NL,1.0,10.0,1.0,,,,1756.0,10.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,71,70,,0
24843,141833,Limburg,Flanders,M,NL,2.0,15.0,,1.0,1.0,,1274.0,7.5,5.0,10.0,,10.0,5.0,,,10.0,5.0,,,10.0,5.0,,,10.0,5.0,,34,30,,0
24844,141835,East Flanders,Flanders,M,NL,1.0,50.0,,,,1.0,1491.0,50.0,50.0,50.0,,,,50.0,,,,50.0,,,,50.0,,,,50.0,39,30,,0
24845,141837,Antwerp,Flanders,F,NL,3.0,110.0,,,2.0,1.0,89.0,36.666666666666664,30.0,40.0,,,40.0,40.0,,,35.0,40.0,,,70.0,40.0,,,30.0,40.0,46,40,,0
24846,141839,East Flanders,Flanders,M,NL,1.0,5.0,1.0,,,,1747.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,29,20,,0
24847,141840,Antwerp,Flanders,F,NL,3.0,30.0,2.0,,,1.0,1016.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,,10.0,20.0,,,10.0,10.0,,,10.0,48,40,,0
24848,141842,West Flanders,Flanders,F,NL,4.0,190.0,2.0,,1.0,1.0,290.0,47.5,40.0,50.0,50.0,,50.0,50.0,45.0,,50.0,50.0,90.0,,50.0,50.0,40.0,,50.0,50.0,62,60,,0
24849,141843,Flemish Brabant,Flanders,M,NL,1.0,30.0,1.0,,,,1765.0,30.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,57,50,,0
24850,141844,East Flanders,Flanders,M,NL,1.0,5.0,1.0,,,,1745.0,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,84,80,,0
24851,141845,West Flanders,Flanders,F,NL,2.0,27.5,1.0,,1.0,,177.0,13.75,5.5,22.0,5.5,,22.0,,5.5,,22.0,,5.5,,22.0,,5.5,,22.0,,28,20,,0
24852,141847,Flemish Brabant,Flanders,F,NL,1.0,10.0,,,,1.0,1488.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,51,50,,0
24853,141848,East Flanders,Flanders,F,NL,1.0,10.0,,,,1.0,1488.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,53,50,,0
24854,141849,Flemish Brabant,Flanders,M,NL,1.0,40.0,,,1.0,,1232.0,40.0,40.0,40.0,,,40.0,,,,40.0,,,,40.0,,,,40.0,,65,60,,0
